nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,trunk_lateral_inclination,center_mass_x,center_mass_y,left_knee_angle,right_knee_angle,person_height,center_mass_velocity_x,center_mass_velocity_y,center_mass_acceleration_x,center_mass_acceleration_y,body_orientation,torso_leg_ratio,frame,timestamp,activity,source_file
0.5662607550621033,0.1160583272576332,-0.2417848408222198,0.9999845027923584,0.5441094636917114,0.2203959375619888,0.0159547962248325,0.996775448322296,0.5159386992454529,0.2326693832874298,-0.2142518311738968,0.9999833703041076,0.5635999441146851,0.5275269150733948,0.0736078098416328,0.9989049434661864,0.5389620065689087,0.5426867008209229,-0.0736956447362899,0.9996892213821412,0.5674452781677246,0.6951321363449097,0.1927884966135025,0.8172047138214111,0.5494717955589294,0.7255550026893616,0.035512626171112,0.990227460861206,0.5499605536460876,0.8430298566818237,0.3079957664012909,0.8451879620552063,0.5523855686187744,0.8874751329421997,0.1411333382129669,0.9724096655845642,0.5600051879882812,0.5072407126426697,0.0509550645947456,0.1122402474284172,0.5405843257904053,0.5556796789169312,-0.2362130135297775,0.992767333984375,-176.0592641190047,0.5512809753417969,0.5351068079471588,173.11785399479254,176.97388134410014,0.8826105005480761,-0.001639575222703,0.0294800407405684,-0.268964210048383,0.1166455116135759,156.45819405639287,2.9173079906218016,10,1761939697.7141962,sit_down,sit_down-person1-take1.csv
0.567440390586853,0.119566336274147,-0.2545222640037536,0.9999839663505554,0.5462926030158997,0.2208983898162841,0.0133798448368906,0.996564507484436,0.5166515111923218,0.2347269505262375,-0.2242953330278396,0.9999836683273317,0.5643362402915955,0.52754807472229,0.0747789740562439,0.9988252520561218,0.5389395952224731,0.5426759719848633,-0.0748731344938278,0.9996798038482666,0.5690206289291382,0.6959541440010071,0.191324383020401,0.8156567811965942,0.5495902299880981,0.7261592149734497,0.0249876733869314,0.990229308605194,0.5503525733947754,0.8470162153244019,0.3031817674636841,0.8452153205871582,0.5535483360290527,0.8933250308036804,0.1226748377084732,0.9731016159057616,0.5621658563613892,0.5051798224449158,0.0405653193593025,0.1128594279289245,0.5410394072532654,0.556502640247345,-0.2556726336479187,0.9930579662322998,-176.24547068936062,0.5516379177570343,0.5351120233535767,172.77010816365046,177.4996070287848,0.8843962718521209,0.0080350194552529,0.0001174023883,0.2177817853542434,-0.660973200007904,154.9893748042102,2.741426030854585,11,1761939697.7586195,sit_down,sit_down-person1-take1.csv
0.5680783987045288,0.1218203976750373,-0.2577596306800842,0.999984085559845,0.5497406125068665,0.2230007648468017,0.0132377613335847,0.9962641596794128,0.517673671245575,0.2385380417108535,-0.2239669114351272,0.9999839067459106,0.565177857875824,0.5285906791687012,0.0753471180796623,0.9987071752548218,0.5391417741775513,0.5433327555656433,-0.0754463076591491,0.9996702671051024,0.5708044767379761,0.6967189908027649,0.1914901584386825,0.8147508502006531,0.5506636500358582,0.7279373407363892,0.0244610123336315,0.9902647733688354,0.5514863729476929,0.8475106358528137,0.3037160038948059,0.8442204594612122,0.5553464293479919,0.8982150554656982,0.1227874979376792,0.973696231842041,0.5633090734481812,0.5021750926971436,0.0407621301710605,0.1124840155243873,0.5419784784317017,0.5580516457557678,-0.2477911710739135,0.993248701095581,-176.53996914578815,0.5521598160266876,0.5359617173671722,172.27517100004673,177.58804985448057,0.8866405440987687,0.0125425438043615,0.0204203098678706,0.1083272830842604,0.4879305436049254,154.14859071487854,2.5213179058800064,12,1761939697.8002298,sit_down,sit_down-person1-take1.csv
0.5686801671981812,0.1229855194687843,-0.2565694451332092,0.999984323978424,0.550633430480957,0.2242524027824401,0.014780918136239,0.996015191078186,0.5186159014701843,0.2402164191007614,-0.2199689596891403,0.9999841451644896,0.5654690861701965,0.5303153395652771,0.0752786621451377,0.9986143708229064,0.5394992828369141,0.5444706678390503,-0.0753777995705604,0.9996644258499146,0.571308970451355,0.6991291642189026,0.1905683130025863,0.8137190341949463,0.5516512393951416,0.7306371927261353,0.0252530332654714,0.9903595447540284,0.5521954894065857,0.8490371108055115,0.3025460839271545,0.8434131145477295,0.5564526319503784,0.9016812443733216,0.1225075870752334,0.9743468165397644,0.5634116530418396,0.5022494196891785,0.0438490360975265,0.1117566302418708,0.542833149433136,0.5597778558731079,-0.243671104311943,0.993439257144928,-176.65056419293407,0.5524841845035553,0.5373930037021637,172.13662237602392,177.71257338977875,0.8867488594485237,0.0090893907001603,0.0401072287546766,-0.0967635881718563,0.5516630320323741,153.49904659433398,2.4953762918323203,13,1761939697.8359165,sit_down,sit_down-person1-take1.csv
0.5689976215362549,0.1261234730482101,-0.2514716982841491,0.9999837279319764,0.5505237579345703,0.2247067838907241,0.0144343078136444,0.9959303736686708,0.5185583829879761,0.2445824146270752,-0.2199254333972931,0.9999843835830688,0.5654622316360474,0.5321816205978394,0.0751616358757019,0.9985761046409608,0.539472222328186,0.546806812286377,-0.0752557814121246,0.999660313129425,0.5712882280349731,0.7015299201011658,0.1924649178981781,0.8116962313652039,0.551531195640564,0.7342289686203003,0.0313222333788871,0.9902785420417786,0.5520750284194946,0.8490879535675049,0.308530181646347,0.8420689105987549,0.5555201768875122,0.9016897678375244,0.1375625133514404,0.9745265245437622,0.5631321668624878,0.5036771893501282,0.047245480120182,0.1089830547571182,0.5425025820732117,0.5606914758682251,-0.2355681359767913,0.9936160445213318,-176.63469570719053,0.5524672269821167,0.5394942164421082,171.75778537241249,176.53651961610623,0.8870158045291804,-0.0005726327823713,0.0709551394043813,-0.3262735895793044,1.041692618207502,148.12721912124357,2.354643298416565,14,1761939697.8655295,sit_down,sit_down-person1-take1.csv
0.5690644979476929,0.1277401447296142,-0.2413439303636551,0.999983251094818,0.5505093932151794,0.2282832264900207,0.0189134366810321,0.9958524703979492,0.5187000632286072,0.2453183084726333,-0.2109571248292923,0.9999842047691344,0.565072774887085,0.5371198058128357,0.0746582895517349,0.9985038638114928,0.5391678810119629,0.5500885844230652,-0.0747507959604263,0.999642550945282,0.5702313184738159,0.7083415985107422,0.1822928041219711,0.8031845092773438,0.5508238673210144,0.7386422157287598,0.0257483161985874,0.989546000957489,0.551880955696106,0.8540146946907043,0.29229936003685,0.8318478465080261,0.5525410175323486,0.9034957885742188,0.1255868822336197,0.9726558327674866,0.5619357824325562,0.5139992833137512,0.0504634752869606,0.1097935736179351,0.5423070192337036,0.5625906586647034,-0.2350321561098098,0.9937490224838256,-176.73249497251194,0.5521203279495239,0.5436041951179504,171.2808984163306,175.8958235570486,0.875823124476526,-0.009468279636366,0.1121779646127115,-0.2427982324726014,1.1251378637647969,151.82929073445925,2.105846217202464,15,1761939697.9021676,sit_down,sit_down-person1-take1.csv
0.5692189931869507,0.1295971274375915,-0.2396343648433685,0.999982476234436,0.5507510900497437,0.2302498519420623,0.0189552344381809,0.9957340359687804,0.5188044309616089,0.2459128648042678,-0.2080953866243362,0.9999842047691344,0.5650705099105835,0.5393014550209045,0.074068933725357,0.9984031319618224,0.5390961170196533,0.5519184470176697,-0.0741589665412902,0.999622106552124,0.5706216096878052,0.709132194519043,0.176075667142868,0.7963014841079712,0.5499740242958069,0.7393048405647278,0.0191274136304855,0.9888622164726256,0.5518547296524048,0.8535510301589966,0.2797499001026153,0.8220585584640503,0.5516465902328491,0.9029788374900818,0.1111668571829795,0.9702829718589784,0.5617183446884155,0.5172827243804932,0.0510479807853698,0.1102509647607803,0.5421571135520935,0.5637195110321045,-0.2346957921981811,0.9939013719558716,-176.7791921148139,0.5520833134651184,0.5456099510192871,171.0400428517545,176.1849059447143,0.8660914053498612,-0.0010683540122628,0.0578924007514606,0.2424481763653142,-1.5668514877509196,153.8819145208111,2.0244776575676133,16,1761939697.9368138,sit_down,sit_down-person1-take1.csv
0.5693587064743042,0.1319322437047958,-0.2322946339845657,0.9999812841415404,0.5506846308708191,0.2314480394124984,0.0183193422853946,0.9957516193389891,0.5187686681747437,0.2479069530963897,-0.2075222283601761,0.9999841451644896,0.5648175477981567,0.539754331111908,0.0731302350759506,0.998357892036438,0.5387575030326843,0.5530818104743958,-0.0732124969363212,0.9996098875999452,0.5703418254852295,0.7097663283348083,0.1782756000757217,0.7898592948913574,0.5487920045852661,0.7401034832000732,0.0197114087641239,0.9880822896957396,0.5513488054275513,0.855550229549408,0.2863727211952209,0.8143941164016724,0.5501667261123657,0.9033917784690856,0.115470066666603,0.968527615070343,0.5608217716217041,0.5171860456466675,0.050672672688961,0.1115642338991165,0.5413880944252014,0.5648260116577148,-0.2301497161388397,0.994013488292694,-176.81649535179506,0.5517875254154205,0.5464180707931519,171.02948552643574,175.37961553807077,0.8641969220006895,-0.0084624225805571,0.0231201058634143,-0.2115424638636807,-0.9948267137193518,152.7200523404332,1.9365024790052656,17,1761939697.971767,sit_down,sit_down-person1-take1.csv
0.5694153308868408,0.1337491869926452,-0.2311091870069503,0.9999793767929076,0.5503742694854736,0.2319997996091842,0.0181506685912609,0.995577037334442,0.5187414884567261,0.2479190379381179,-0.2085651159286499,0.999983847141266,0.564045786857605,0.5404841303825378,0.0730130299925804,0.998280704021454,0.5381234884262085,0.5537748336791992,-0.073093295097351,0.9995970726013184,0.5694646835327148,0.7109037637710571,0.1783473193645477,0.785452127456665,0.5473427772521973,0.7400761246681213,0.0198428444564342,0.9878743290901184,0.5504903197288513,0.8559574484825134,0.2934385538101196,0.8094968795776367,0.5466339588165283,0.9040178656578064,0.1212790757417678,0.9681054949760436,0.5590990781784058,0.5195169448852539,0.0514284893870353,0.1120003014802932,0.5404905676841736,0.5663632750511169,-0.2301864624023437,0.9940518140792848,-176.92026824432986,0.5510846376419067,0.5471294820308685,170.00819980208107,174.07676373498987,0.8657718512469726,-0.0183166825098009,0.0185387970401297,-0.2567939823319056,-0.1193851740740344,153.28611388431668,1.679106494388177,18,1761939698.0101411,sit_down,sit_down-person1-take1.csv
0.5693295001983643,0.1361602395772934,-0.23152956366539,0.9999778270721436,0.5493526458740234,0.2323643416166305,0.0182208810001611,0.99537593126297,0.5184957385063171,0.2476035505533218,-0.2068191319704055,0.9999833703041076,0.5607531666755676,0.5401409268379211,0.072951391339302,0.998231828212738,0.5350319147109985,0.5535261034965515,-0.073033832013607,0.9995808601379396,0.5666188597679138,0.7120431661605835,0.176908254623413,0.7855278849601746,0.5455294251441956,0.7413151860237122,0.0202805139124393,0.9878617525100708,0.546565055847168,0.859310507774353,0.2859852910041809,0.8100336194038391,0.5412454605102539,0.9068171381950378,0.1184823364019393,0.9682005047798156,0.5567582249641418,0.5187274813652039,0.0566876903176307,0.1106277033686637,0.5396161675453186,0.5669048428535461,-0.2241362780332565,0.9941279888153076,-177.39359164670927,0.5478925406932831,0.5468335151672363,170.4328361761625,174.046387379117,0.8640960725146113,-0.0692033049393181,-0.0064164357929993,-1.103200343222721,-0.5410188397715625,153.71675289915,1.1477798954191525,19,1761939698.0562675,sit_down,sit_down-person1-take1.csv
0.5692030191421509,0.1374273896217346,-0.2338896095752716,0.9999772310256958,0.5484738349914551,0.2323751449584961,0.0165194924920797,0.9953492879867554,0.5178913474082947,0.247473731637001,-0.2079615294933319,0.9999833106994628,0.5582910776138306,0.5399082899093628,0.0729670748114585,0.9982019066810608,0.5329173803329468,0.553320586681366,-0.073052242398262,0.9995696544647216,0.564701497554779,0.7131674289703369,0.1780430823564529,0.7832971811294556,0.5437808632850647,0.7420349717140198,0.0214112885296344,0.9876806139945984,0.5446656942367554,0.8607194423675537,0.2884510159492492,0.80804443359375,0.539583683013916,0.9074373841285706,0.1206758394837379,0.9679206013679504,0.5557174682617188,0.5182035565376282,0.0545626059174537,0.1120254248380661,0.5392835140228271,0.5669956803321838,-0.2248777449131012,0.994197964668274,-177.6806591925905,0.5456042289733887,0.5466144382953644,170.23371947522062,173.92508829070007,0.8662921291205379,-0.0483810193516516,-0.0046318699875492,0.4402387110131111,0.0377304857625618,153.7244277111764,1.0250997470502516,20,1761939698.1035652,sit_down,sit_down-person1-take1.csv
0.5691643953323364,0.1369496434926986,-0.2359638661146164,0.999976933002472,0.5477805137634277,0.2322290688753128,0.0161513090133667,0.9953808784484864,0.5168702006340027,0.2473776042461395,-0.2103365361690521,0.999983549118042,0.5571016669273376,0.5397772192955017,0.0735680386424064,0.998213231563568,0.5315788984298706,0.5529928803443909,-0.0736608132719993,0.9995684623718262,0.5637465119361877,0.7131195664405823,0.1834543049335479,0.7831186056137085,0.5424352288246155,0.7417410016059875,0.0219131428748369,0.9877302050590516,0.5418471097946167,0.8592538833618164,0.2939863801002502,0.8085806369781494,0.5393664240837097,0.9073219895362854,0.1217283755540847,0.9680697321891784,0.5547513365745544,0.5162554383277893,0.0523051433265209,0.1136658415198326,0.5377064347267151,0.5668889880180359,-0.2349789887666702,0.9943081140518188,-177.7557291044504,0.5443402826786041,0.5463850498199463,170.11868753193735,174.2719750530415,0.8688001394143977,-0.0341872005365353,-0.0062044960630429,0.3839141996886381,-0.0425363666428976,153.8914362842723,0.9623408837930422,21,1761939698.1405363,sit_down,sit_down-person1-take1.csv
0.5689881443977356,0.1357402950525283,-0.235569566488266,0.9999760985374452,0.5477672815322876,0.2315856367349624,0.0169265903532505,0.9952327609062196,0.5163258910179138,0.2462140023708343,-0.2089297473430633,0.9999834299087524,0.5573458671569824,0.5395979285240173,0.0735065191984176,0.9981775879859924,0.5316417217254639,0.552941620349884,-0.073598489165306,0.9995596408843994,0.5633887052536011,0.7127870917320251,0.18099907040596,0.7838962078094482,0.5426396131515503,0.7416088581085205,0.0216867476701736,0.9878224730491638,0.5416105389595032,0.8579472303390503,0.2876028716564178,0.809704601764679,0.5396980047225952,0.9051288962364196,0.1179653257131576,0.968286395072937,0.5550686120986938,0.5136194229125977,0.0521722510457038,0.1121789515018463,0.5371852517127991,0.5657855272293091,-0.2265247106552124,0.9944218993186952,-177.6810256849651,0.5444937944412231,0.5462697744369507,170.31045823484357,174.63857103675633,0.8655466799712902,0.0029684380863688,-0.002229065913041,0.7184740174295962,0.076872404209515,155.04940854880505,1.0069833825089791,22,1761939698.1922512,sit_down,sit_down-person1-take1.csv
0.5683233141899109,0.1354149132966995,-0.2341330498456955,0.9999757409095764,0.5472499132156372,0.2315027713775634,0.01690717600286,0.995210826396942,0.515620768070221,0.2461892515420913,-0.2064100950956344,0.999983251094818,0.5566518902778625,0.5390840172767639,0.0725124180316925,0.998168647289276,0.531478762626648,0.552873969078064,-0.072599820792675,0.9995529651641846,0.5625523328781128,0.7127326130867004,0.1779544204473495,0.7838279008865356,0.5425130128860474,0.7408011555671692,0.0220805909484624,0.9877850413322448,0.5420244336128235,0.8577362895011902,0.2825987339019775,0.8093403577804565,0.5394579172134399,0.9041514992713928,0.1185088753700256,0.9679819941520692,0.5552881956100464,0.5119396448135376,0.0537924468517303,0.1116764098405838,0.5367168188095093,0.5655179023742676,-0.2171982228755951,0.9945365786552428,-177.64519789322753,0.5440653264522552,0.5459789931774139,170.60588701166006,174.51333139024692,0.8634389946505652,-0.0066734188402352,-0.0045289384172063,-0.1501725947458679,-0.0358206748102846,155.09296617914276,1.0710187424320468,23,1761939698.2564564,sit_down,sit_down-person1-take1.csv
